Datum/ Uhrzeit,Außenluft-temperatur [°C],ge. Wärme-lastgang [kW],Trink-WW-Lastgang [kW],Strom-lastgang [kW],,Eingabe,,
10/10/2022 9:00,10.453,160.51,40.36,274.75,,,,
10/10/2022 10:00,11.605,150.04,37.99,273.17,,,,
10/10/2022 11:00,12.665,135.94,34.73,247.64,,,,
10/10/2022 12:00,13.395,123.31,31.80,191.68,,,,
10/10/2022 13:00,13.86,114.96,29.96,196.75,,,,
10/10/2022 14:00,14.024,105.94,27.92,207.59,,,,
10/10/2022 15:00,13.837,102.13,27.23,164.04,,,,
10/10/2022 16:00,13.156,98.11,26.49,94.09,,,,
10/10/2022 17:00,11.506,96.60,26.42,45.12,,,,
10/10/2022 18:00,10.126,97.24,27.00,29.91,,,,
10/10/2022 19:00,9.682,103.08,29.12,23.09,,,,
10/10/2022 20:00,9.225,103.87,29.85,18.71,,,,
10/10/2022 21:00,8.763,96.04,28.09,16.26,,,,
10/10/2022 22:00,8.34,80.20,23.89,15.04,,,,
10/10/2022 23:00,8.049,70.48,21.39,13.64,,,,
10/11/2022 0:00,7.986,69.73,21.58,13.29,,,,
10/11/2022 1:00,7.993,73.43,23.15,13.29,,,,
10/11/2022 2:00,8.057,75.38,24.17,13.29,,,,
10/11/2022 3:00,8.15,81.54,26.55,13.47,,,,
10/11/2022 4:00,8.258,92.70,30.57,18.19,,,,
10/11/2022 5:00,8.304,106.57,35.54,20.99,,,,
10/11/2022 6:00,8.349,123.74,41.67,114.73,,,,
10/11/2022 7:00,8.973,129.44,43.96,244.14,,,,
10/11/2022 8:00,10.263,129.16,44.23,273.00,,,,
10/11/2022 9:00,11.762,122.26,42.34,274.75,,,,
10/11/2022 10:00,13.251,109.01,38.34,273.17,,,,
10/11/2022 11:00,14.399,98.87,35.41,247.64,,,,
10/11/2022 12:00,15.304,89.85,32.82,191.68,,,,
10/11/2022 13:00,15.905,82.93,30.89,196.75,,,,
10/11/2022 14:00,16.182,76.60,29.05,207.59,,,,
10/11/2022 15:00,16.132,70.00,27.00,164.04,,,,
10/11/2022 16:00,15.513,64.96,25.41,94.09,,,,
10/11/2022 17:00,14.183,66.40,26.26,45.12,,,,
10/11/2022 18:00,13.265,72.31,28.84,29.91,,,,
10/11/2022 19:00,12.787,76.87,30.90,23.09,,,,
10/11/2022 20:00,12.346,74.94,30.36,18.71,,,,
10/11/2022 21:00,12.003,73.02,29.85,16.26,,,,
10/11/2022 22:00,11.711,63.08,26.03,15.04,,,,
10/11/2022 23:00,11.486,49.31,20.57,13.64,,,,
10/12/2022 0:00,11.276,48.78,20.57,13.29,,,,
10/12/2022 1:00,11.014,53.61,22.84,13.29,,,,
10/12/2022 2:00,10.72,53.61,23.09,13.29,,,,
10/12/2022 3:00,10.422,56.88,24.76,13.47,,,,
10/12/2022 4:00,10.218,66.01,29.07,18.19,,,,
10/12/2022 5:00,10.027,79.79,35.56,20.99,,,,
10/12/2022 6:00,9.846,103.21,46.57,114.73,,,,
10/12/2022 7:00,10.433,95.34,43.56,244.14,,,,
10/12/2022 8:00,12.255,99.19,45.92,273.00,,,,
10/12/2022 9:00,14.487,90.17,42.28,274.75,,,,
10/12/2022 10:00,16.464,80.57,38.17,273.17,,,,
10/12/2022 11:00,17.858,71.50,34.25,247.64,,,,
10/12/2022 12:00,18.724,70.11,34.05,191.68,,,,
10/12/2022 13:00,19.132,62.74,30.94,196.75,,,,
10/12/2022 14:00,19.134,55.22,27.70,207.59,,,,
10/12/2022 15:00,18.639,52.43,26.77,164.04,,,,
10/12/2022 16:00,17.482,47.59,24.76,94.09,,,,
10/12/2022 17:00,15.663,50.42,26.72,45.12,,,,
10/12/2022 18:00,14.648,54.63,29.47,29.91,,,,
10/12/2022 19:00,14.225,61.29,33.63,23.09,,,,
10/12/2022 20:00,13.93,59.43,33.12,18.71,,,,
10/12/2022 21:00,13.735,59.29,33.50,16.26,,,,
10/12/2022 22:00,13.589,51.68,29.53,15.04,,,,
10/12/2022 23:00,13.407,40.76,23.50,14.69,,,,
10/13/2022 0:00,13.194,45.30,26.29,13.64,,,,
10/13/2022 1:00,12.942,43.07,25.11,13.12,,,,
10/13/2022 2:00,12.716,44.49,26.04,14.34,,,,
10/13/2022 3:00,12.521,47.76,28.02,13.64,,,,
10/13/2022 4:00,12.393,58.01,34.06,15.04,,,,
10/13/2022 5:00,12.279,67.49,39.63,15.91,,,,
10/13/2022 6:00,12.152,84.62,49.65,19.76,,,,
10/13/2022 7:00,12.874,91.43,53.57,34.98,,,,
10/13/2022 8:00,14.626,86.78,50.72,43.72,,,,
10/13/2022 9:00,16.391,78.33,45.74,43.37,,,,
10/13/2022 10:00,18.564,79.11,46.16,43.55,,,,
10/13/2022 11:00,20.427,67.21,39.18,36.90,,,,
10/13/2022 12:00,21.654,62.83,36.54,26.93,,,,
10/13/2022 13:00,22.363,56.80,32.93,21.69,,,,
10/13/2022 14:00,22.562,63.58,36.74,20.29,,,,
10/13/2022 15:00,22.261,59.28,34.15,18.89,,,,
10/13/2022 16:00,21.143,56.01,32.14,17.66,,,,
10/13/2022 17:00,19.19,50.46,28.81,16.96,,,,
10/13/2022 18:00,18.082,52.57,29.74,17.49,,,,
10/13/2022 19:00,17.377,56.38,31.57,16.96,,,,
10/13/2022 20:00,16.737,55.34,30.71,19.06,,,,
10/13/2022 21:00,16.103,58.90,32.41,18.54,,,,
10/13/2022 22:00,15.447,53.23,29.05,16.26,,,,
10/13/2022 23:00,14.822,43.61,23.63,15.04,,,,
10/14/2022 0:00,14.222,46.44,25.00,13.64,,,,
10/14/2022 1:00,13.709,53.53,28.66,13.99,,,,
10/14/2022 2:00,13.213,56.99,30.39,14.69,,,,
10/14/2022 3:00,12.757,71.97,38.27,13.64,,,,
10/14/2022 4:00,12.379,96.10,51.01,13.99,,,,
10/14/2022 5:00,12.105,113.84,60.36,14.69,,,,
10/14/2022 6:00,11.853,86.32,45.72,13.64,,,,
10/14/2022 7:00,12.329,97.93,51.79,13.29,,,,
10/14/2022 8:00,14.418,85.54,45.17,13.29,,,,
10/14/2022 9:00,16.252,76.05,40.04,13.29,,,,
10/14/2022 10:00,18.336,74.25,38.93,13.99,,,,
10/14/2022 11:00,19.938,66.82,34.86,14.69,,,,
10/14/2022 12:00,21.038,66.41,34.50,13.64,,,,
10/14/2022 13:00,21.671,61.89,31.99,13.99,,,,
10/14/2022 14:00,21.845,58.41,29.98,14.69,,,,
10/14/2022 15:00,21.51,60.28,30.64,13.64,,,,
10/14/2022 16:00,20.02,56.94,28.59,12.94,,,,
10/14/2022 17:00,17.3,61.81,30.63,15.04,,,,
10/14/2022 18:00,15.998,70.39,34.54,16.09,,,,
10/14/2022 19:00,15.52,73.06,35.54,16.09,,,,
10/14/2022 20:00,14.986,83.16,40.01,15.04,,,,
10/14/2022 21:00,14.466,85.30,40.56,14.69,,,,
10/14/2022 22:00,13.967,77.95,36.62,14.69,,,,
10/14/2022 23:00,13.525,66.85,31.04,13.64,,,,
10/15/2022 0:00,13.176,63.76,29.27,13.29,,,,
10/15/2022 1:00,12.879,72.52,32.92,13.29,,,,
10/15/2022 2:00,12.618,78.81,35.38,13.29,,,,
10/15/2022 3:00,12.42,88.47,39.27,13.47,,,,
10/15/2022 4:00,12.187,105.14,46.14,18.19,,,,
10/15/2022 5:00,11.882,130.90,56.77,20.99,,,,
10/15/2022 6:00,11.565,163.20,69.94,114.73,,,,
10/15/2022 7:00,12.024,170.23,72.11,244.14,,,,
10/15/2022 8:00,13.837,153.12,63.95,273.00,,,,
10/15/2022 9:00,15.409,144.32,59.07,274.75,,,,
10/15/2022 10:00,17.387,132.99,53.23,273.17,,,,
10/15/2022 11:00,19.113,121.27,47.28,247.64,,,,
10/15/2022 12:00,20.041,119.92,45.36,191.68,,,,
10/15/2022 13:00,20.268,100.09,36.68,196.75,,,,
10/15/2022 14:00,19.966,96.28,34.20,207.59,,,,
10/15/2022 15:00,19.136,94.51,32.60,164.04,,,,
10/15/2022 16:00,17.519,90.64,30.49,94.09,,,,
10/15/2022 17:00,15.481,94.41,31.14,45.12,,,,
10/15/2022 18:00,14.292,98.35,31.89,29.91,,,,
10/15/2022 19:00,13.478,112.39,35.92,23.09,,,,
10/15/2022 20:00,12.774,112.46,35.52,18.71,,,,
10/15/2022 21:00,12.19,109.43,34.25,16.26,,,,
10/15/2022 22:00,11.771,95.46,29.70,15.04,,,,
10/15/2022 23:00,11.441,75.67,23.44,13.64,,,,
10/16/2022 0:00,11.111,72.20,22.31,13.29,,,,
10/16/2022 1:00,10.828,78.88,24.35,13.29,,,,
10/16/2022 2:00,10.577,83.85,25.88,13.29,,,,
10/16/2022 3:00,10.322,90.30,27.90,13.47,,,,
10/16/2022 4:00,10.031,107.32,33.21,18.19,,,,
10/16/2022 5:00,9.733,132.34,41.05,20.99,,,,
10/16/2022 6:00,9.473,139.27,43.37,114.73,,,,
10/16/2022 7:00,9.471,146.34,45.81,244.14,,,,
10/16/2022 8:00,10.214,146.75,46.23,273.00,,,,
10/16/2022 9:00,11.419,139.63,44.37,274.75,,,,
10/16/2022 10:00,12.718,125.19,40.18,273.17,,,,
10/16/2022 11:00,13.758,114.19,37.09,247.64,,,,
10/16/2022 12:00,14.421,104.37,34.36,191.68,,,,
10/16/2022 13:00,14.752,98.16,32.78,196.75,,,,
10/16/2022 14:00,14.842,91.35,30.95,207.59,,,,
10/16/2022 15:00,14.678,89.03,30.56,164.04,,,,
10/16/2022 16:00,14.043,86.55,30.03,94.09,,,,
10/16/2022 17:00,12.491,86.31,30.19,45.12,,,,
10/16/2022 18:00,11.738,88.03,31.03,29.91,,,,
10/16/2022 19:00,11.392,94.58,33.63,23.09,,,,
10/16/2022 20:00,11.168,93.29,33.47,18.71,,,,
10/16/2022 21:00,11.1,92.08,33.31,16.26,,,,
10/16/2022 22:00,11.06,80.66,29.38,15.04,,,,
10/16/2022 23:00,10.988,64.00,23.45,13.64,,,,
10/17/2022 0:00,10.895,64.00,23.56,13.29,,,,
10/17/2022 1:00,10.817,70.63,26.11,13.29,,,,
10/17/2022 2:00,10.735,75.92,28.16,13.29,,,,
10/17/2022 3:00,10.614,82.75,30.75,13.47,,,,
10/17/2022 4:00,10.485,99.60,37.07,18.19,,,,
10/17/2022 5:00,10.419,124.45,46.39,20.99,,,,
10/17/2022 6:00,10.378,155.99,58.25,114.73,,,,
10/17/2022 7:00,10.613,161.39,60.40,244.14,,,,
10/17/2022 8:00,11.734,149.59,56.15,273.00,,,,
10/17/2022 9:00,13.199,138.93,52.30,274.75,,,,
10/17/2022 10:00,14.814,126.42,47.67,273.17,,,,
10/17/2022 11:00,16.12,117.07,44.15,247.64,,,,
10/17/2022 12:00,16.962,117.32,44.19,191.68,,,,
10/17/2022 13:00,17.306,102.41,38.47,196.75,,,,
10/17/2022 14:00,17.155,96.61,36.14,207.59,,,,
10/17/2022 15:00,16.569,90.17,33.56,164.04,,,,
10/17/2022 16:00,15.431,85.45,31.65,94.09,,,,
10/17/2022 17:00,13.872,89.21,32.90,45.12,,,,
10/17/2022 18:00,13.267,99.24,36.42,29.91,,,,
10/17/2022 19:00,12.934,107.79,39.23,23.09,,,,
10/17/2022 20:00,12.635,107.35,38.66,18.71,,,,
10/17/2022 21:00,12.341,106.84,38.04,16.26,,,,
10/17/2022 22:00,12.07,94.21,33.15,15.04,,,,
10/17/2022 23:00,11.82,75.15,26.13,13.64,,,,
10/18/2022 0:00,11.641,76.92,26.42,13.29,,,,
10/18/2022 1:00,11.397,85.11,28.86,13.29,,,,
10/18/2022 2:00,11.09,91.58,30.68,13.29,,,,
10/18/2022 3:00,10.868,99.80,33.08,13.47,,,,
10/18/2022 4:00,10.765,119.95,39.38,18.19,,,,
10/18/2022 5:00,10.736,149.52,48.67,20.99,,,,
10/18/2022 6:00,10.769,186.81,60.33,114.73,,,,
10/18/2022 7:00,11.158,192.53,61.71,244.14,,,,
10/18/2022 8:00,12.233,177.64,56.48,273.00,,,,
10/18/2022 9:00,13.494,164.11,51.66,274.75,,,,
10/18/2022 10:00,14.839,148.40,46.16,273.17,,,,
10/18/2022 11:00,15.891,136.38,41.87,247.64,,,,
10/18/2022 12:00,16.48,135.46,41.09,191.68,,,,
10/18/2022 13:00,16.575,117.02,35.15,196.75,,,,
10/18/2022 14:00,16.295,109.13,32.55,207.59,,,,
10/18/2022 15:00,15.694,100.61,29.84,164.04,,,,
10/18/2022 16:00,14.688,94.12,27.80,94.09,,,,
10/18/2022 17:00,12.994,104.51,30.77,45.12,,,,
10/18/2022 18:00,11.76,106.35,31.25,29.91,,,,
10/18/2022 19:00,11.101,113.90,33.52,23.09,,,,
10/18/2022 20:00,10.604,111.87,33.03,18.71,,,,
10/18/2022 21:00,10.262,109.84,32.56,16.26,,,,
10/18/2022 22:00,9.964,95.61,28.46,15.04,,,,
10/18/2022 23:00,9.66,80.67,24.09,13.64,,,,
10/19/2022 0:00,9.403,76.98,23.07,13.29,,,,
10/19/2022 1:00,9.278,81.15,24.43,13.29,,,,
10/19/2022 2:00,9.185,83.35,25.19,13.29,,,,
10/19/2022 3:00,9.184,89.00,27.00,13.47,,,,
10/19/2022 4:00,9.256,100.71,30.64,18.19,,,,
10/19/2022 5:00,9.35,116.21,35.41,20.99,,,,
10/19/2022 6:00,9.435,143.59,43.75,114.73,,,,
10/19/2022 7:00,9.737,152.39,46.38,244.14,,,,
10/19/2022 8:00,10.466,152.92,46.47,273.00,,,,
10/19/2022 9:00,11.382,144.60,44.07,274.75,,,,
10/19/2022 10:00,12.525,129.25,39.61,273.17,,,,
10/19/2022 11:00,13.744,115.67,35.76,247.64,,,,
10/19/2022 12:00,14.752,111.60,34.87,191.68,,,,
10/19/2022 13:00,15.275,101.44,32.05,196.75,,,,
10/19/2022 14:00,15.322,88.29,28.21,207.59,,,,
10/19/2022 15:00,14.964,83.70,27.04,164.04,,,,
10/19/2022 16:00,14.071,86.96,28.39,94.09,,,,
10/19/2022 17:00,12.645,87.33,28.75,45.12,,,,
10/19/2022 18:00,12.034,88.69,29.42,29.91,,,,
10/19/2022 19:00,11.703,96.72,32.35,23.09,,,,
10/19/2022 20:00,11.35,93.37,31.47,18.71,,,,
10/19/2022 21:00,10.971,92.70,31.50,16.26,,,,
10/19/2022 22:00,10.569,80.37,27.54,15.04,,,,
10/19/2022 23:00,10.278,63.06,21.80,14.69,,,,
10/20/2022 0:00,10.16,69.72,24.33,13.64,,,,
10/20/2022 1:00,10.003,65.96,23.23,13.12,,,,
10/20/2022 2:00,9.854,67.83,24.12,14.34,,,,
10/20/2022 3:00,9.715,74.06,26.58,13.64,,,,
10/20/2022 4:00,9.526,86.14,31.20,15.04,,,,
10/20/2022 5:00,9.347,102.23,37.41,15.91,,,,
10/20/2022 6:00,9.216,122.61,45.37,19.76,,,,
10/20/2022 7:00,9.477,127.07,47.54,34.98,,,,
10/20/2022 8:00,10.968,124.53,47.03,43.72,,,,
10/20/2022 9:00,12.377,118.80,45.24,43.37,,,,
10/20/2022 10:00,14.061,114.20,43.79,43.55,,,,
10/20/2022 11:00,15.625,104.04,40.08,36.90,,,,
10/20/2022 12:00,16.723,100.72,38.87,26.93,,,,
10/20/2022 13:00,17.261,87.84,33.90,21.69,,,,
10/20/2022 14:00,17.306,93.75,36.12,20.29,,,,
10/20/2022 15:00,16.825,88.67,34.07,18.89,,,,
10/20/2022 16:00,15.499,85.82,32.88,17.66,,,,
10/20/2022 17:00,14.016,82.67,31.60,16.96,,,,
10/20/2022 18:00,13.446,90.17,34.33,17.49,,,,
10/20/2022 19:00,13.099,94.21,35.66,16.96,,,,
10/20/2022 20:00,12.77,91.98,34.60,19.06,,,,
10/20/2022 21:00,12.451,97.81,36.49,18.54,,,,
10/20/2022 22:00,12.142,87.60,32.39,16.26,,,,
10/20/2022 23:00,11.929,75.17,27.53,15.04,,,,
10/21/2022 0:00,11.8,74.93,27.17,13.64,,,,
10/21/2022 1:00,11.654,86.59,31.03,13.99,,,,
10/21/2022 2:00,11.488,92.39,32.70,14.69,,,,
10/21/2022 3:00,11.347,116.85,40.82,13.64,,,,
10/21/2022 4:00,11.306,156.16,53.78,13.99,,,,
10/21/2022 5:00,11.33,185.00,62.72,14.69,,,,
10/21/2022 6:00,11.142,140.17,46.75,13.64,,,,
10/21/2022 7:00,11.157,158.74,52.12,13.29,,,,
10/21/2022 8:00,12.447,138.29,44.75,13.29,,,,
10/21/2022 9:00,13.603,122.50,39.09,13.29,,,,
10/21/2022 10:00,14.864,119.02,37.50,13.99,,,,
10/21/2022 11:00,15.973,113.48,35.38,14.69,,,,
10/21/2022 12:00,16.72,104.99,32.42,13.64,,,,
10/21/2022 13:00,16.919,100.32,30.72,13.99,,,,
10/21/2022 14:00,16.843,96.69,29.43,14.69,,,,
10/21/2022 15:00,16.331,92.69,28.09,13.64,,,,
10/21/2022 16:00,15.113,91.47,27.62,12.94,,,,
10/21/2022 17:00,13.282,99.66,29.98,15.04,,,,
10/21/2022 18:00,12.44,109.26,32.69,16.09,,,,
10/21/2022 19:00,11.941,116.55,34.68,16.09,,,,
10/21/2022 20:00,11.353,117.20,34.66,15.04,,,,
10/21/2022 21:00,10.842,118.09,34.71,14.69,,,,
10/21/2022 22:00,10.493,105.99,30.95,14.69,,,,
10/21/2022 23:00,10.119,89.25,25.89,13.64,,,,
10/22/2022 0:00,9.739,83.57,24.07,13.29,,,,
10/22/2022 1:00,9.46,95.79,27.42,13.29,,,,
10/22/2022 2:00,9.192,98.93,28.14,13.29,,,,
10/22/2022 3:00,8.847,108.14,30.59,13.47,,,,
10/22/2022 4:00,8.541,123.67,34.80,18.19,,,,
10/22/2022 5:00,8.45,142.64,39.98,20.99,,,,
10/22/2022 6:00,8.368,163.16,45.57,114.73,,,,
10/22/2022 7:00,8.599,171.88,47.84,244.14,,,,
10/22/2022 8:00,9.955,166.60,46.24,273.00,,,,
10/22/2022 9:00,11.382,154.74,42.88,274.75,,,,
10/22/2022 10:00,13.011,144.46,40.02,273.17,,,,
10/22/2022 11:00,14.265,131.64,36.56,247.64,,,,
10/22/2022 12:00,15.223,120.73,33.72,191.68,,,,
10/22/2022 13:00,15.861,110.28,31.03,196.75,,,,
10/22/2022 14:00,16.029,107.16,30.40,207.59,,,,
10/22/2022 15:00,15.704,96.98,27.76,164.04,,,,
10/22/2022 16:00,14.451,92.34,26.66,94.09,,,,
10/22/2022 17:00,12.323,102.98,29.92,45.12,,,,
10/22/2022 18:00,11.461,105.11,30.64,29.91,,,,
10/22/2022 19:00,10.85,113.04,33.09,23.09,,,,
10/22/2022 20:00,10.256,112.85,33.22,18.71,,,,
10/22/2022 21:00,9.687,109.65,32.48,16.26,,,,
10/22/2022 22:00,9.247,91.78,27.39,15.04,,,,
10/22/2022 23:00,8.878,79.82,24.02,13.64,,,,
10/23/2022 0:00,8.608,76.36,23.20,13.29,,,,
10/23/2022 1:00,8.363,80.97,24.83,13.29,,,,
10/23/2022 2:00,8.136,83.67,25.89,13.29,,,,
10/23/2022 3:00,7.949,91.10,28.46,13.47,,,,
10/23/2022 4:00,7.83,104.22,32.90,18.19,,,,
10/23/2022 5:00,7.788,120.61,38.48,20.99,,,,
10/23/2022 6:00,7.76,141.00,45.43,114.73,,,,
10/23/2022 7:00,8.108,148.55,48.29,244.14,,,,
10/23/2022 8:00,9.662,149.36,48.90,273.00,,,,
10/23/2022 9:00,11.336,135.86,44.76,274.75,,,,
10/23/2022 10:00,13.441,128.10,42.45,273.17,,,,
10/23/2022 11:00,15.276,117.13,39.01,247.64,,,,
10/23/2022 12:00,16.585,115.86,38.78,191.68,,,,
10/23/2022 13:00,17.342,99.82,33.56,196.75,,,,
10/23/2022 14:00,17.605,92.96,31.37,207.59,,,,
10/23/2022 15:00,17.268,85.69,28.98,164.04,,,,
10/23/2022 16:00,15.565,80.24,27.16,94.09,,,,
10/23/2022 17:00,12.923,82.80,28.05,45.12,,,,
10/23/2022 18:00,12.218,91.09,30.99,29.91,,,,
10/23/2022 19:00,11.837,97.90,33.48,23.09,,,,
10/23/2022 20:00,11.4,96.57,33.19,18.71,,,,
10/23/2022 21:00,11.003,95.29,32.93,16.26,,,,
10/23/2022 22:00,10.741,83.42,28.99,15.04,,,,
10/23/2022 23:00,10.549,66.15,23.12,13.64,,,,
10/24/2022 0:00,10.268,66.09,23.24,13.29,,,,
10/24/2022 1:00,9.979,72.87,25.79,13.29,,,,
10/24/2022 2:00,9.817,77.76,27.70,13.29,,,,
10/24/2022 3:00,9.782,85.45,30.65,13.47,,,,
10/24/2022 4:00,9.7,98.71,35.60,18.19,,,,
10/24/2022 5:00,9.528,115.39,41.83,20.99,,,,
10/24/2022 6:00,9.329,136.30,49.65,114.73,,,,
10/24/2022 7:00,9.383,145.13,53.10,244.14,,,,
10/24/2022 8:00,10.78,147.52,54.19,273.00,,,,
10/24/2022 9:00,12.338,142.32,52.44,274.75,,,,
10/24/2022 10:00,14.354,129.37,47.80,273.17,,,,
10/24/2022 11:00,16.151,119.62,44.19,247.64,,,,
10/24/2022 12:00,17.354,119.63,43.99,191.68,,,,
10/24/2022 13:00,17.974,104.10,38.00,196.75,,,,
10/24/2022 14:00,18.023,97.81,35.40,207.59,,,,
10/24/2022 15:00,17.393,90.84,32.59,164.04,,,,
10/24/2022 16:00,15.72,85.60,30.48,94.09,,,,
10/24/2022 17:00,13.702,88.80,31.43,45.12,,,,
10/24/2022 18:00,13.1,98.10,34.51,29.91,,,,
10/24/2022 19:00,12.735,105.78,36.96,23.09,,,,
10/24/2022 20:00,12.357,104.56,36.28,18.71,,,,
10/24/2022 21:00,11.997,103.26,35.55,16.26,,,,
10/24/2022 22:00,11.785,90.36,30.85,15.04,,,,
10/24/2022 23:00,11.582,71.52,24.19,13.64,,,,
10/25/2022 0:00,11.366,72.62,24.35,13.29,,,,
10/25/2022 1:00,11.169,79.69,26.49,13.29,,,,
10/25/2022 2:00,11.013,85.05,28.06,13.29,,,,
10/25/2022 3:00,10.759,91.90,30.09,13.47,,,,
10/25/2022 4:00,10.576,109.52,35.59,18.19,,,,
10/25/2022 5:00,10.39,135.33,43.64,20.99,,,,
10/25/2022 6:00,10.121,167.54,53.62,114.73,,,,
10/25/2022 7:00,10.083,171.03,54.40,244.14,,,,
10/25/2022 8:00,11.34,156.26,49.46,273.00,,,,
10/25/2022 9:00,12.8,142.92,45.05,274.75,,,,
10/25/2022 10:00,14.316,127.98,40.26,273.17,,,,
10/25/2022 11:00,15.359,116.57,36.73,247.64,,,,
10/25/2022 12:00,16.067,114.90,36.42,191.68,,,,
10/25/2022 13:00,16.436,98.69,31.56,196.75,,,,
10/25/2022 14:00,16.49,91.73,29.64,207.59,,,,
10/25/2022 15:00,16.072,84.49,27.59,164.04,,,,
10/25/2022 16:00,14.686,79.17,26.13,94.09,,,,
10/25/2022 17:00,12.597,88.29,29.40,45.12,,,,
10/25/2022 18:00,11.93,90.43,30.42,29.91,,,,
10/25/2022 19:00,11.473,97.70,33.19,23.09,,,,
10/25/2022 20:00,10.994,96.99,33.28,18.71,,,,
10/25/2022 21:00,10.514,96.43,33.44,16.26,,,,
10/25/2022 22:00,10.175,85.17,29.87,15.04,,,,
10/25/2022 23:00,9.997,68.22,24.21,13.64,,,,
10/26/2022 0:00,9.87,71.05,25.51,13.29,,,,
10/26/2022 1:00,9.811,76.48,27.78,13.29,,,,
10/26/2022 2:00,9.652,80.38,29.51,13.29,,,,
10/26/2022 3:00,9.452,88.03,32.67,13.47,,,,
10/26/2022 4:00,9.229,102.36,38.40,18.19,,,,
10/26/2022 5:00,9.057,121.64,46.09,20.99,,,,
10/26/2022 6:00,9.012,155.05,59.28,114.73,,,,
10/26/2022 7:00,9.221,170.10,65.47,244.14,,,,
10/26/2022 8:00,10.624,176.71,68.28,273.00,,,,
10/26/2022 9:00,12.438,173.24,66.92,274.75,,,,
10/26/2022 10:00,14.618,160.68,61.73,273.17,,,,
10/26/2022 11:00,16.41,149.31,56.64,247.64,,,,
10/26/2022 12:00,17.623,150.58,56.00,191.68,,,,
10/26/2022 13:00,18.264,139.67,50.61,196.75,,,,
10/26/2022 14:00,18.374,127.21,44.70,207.59,,,,
10/26/2022 15:00,17.893,124.75,42.40,164.04,,,,
10/26/2022 16:00,16.32,116.70,38.37,94.09,,,,
10/26/2022 17:00,14.357,127.13,40.55,45.12,,,,
10/26/2022 18:00,13.668,144.88,44.97,29.91,,,,
10/26/2022 19:00,13.217,162.46,49.08,23.09,,,,
10/26/2022 20:00,12.841,161.04,47.36,18.71,,,,
10/26/2022 21:00,12.521,163.95,46.89,16.26,,,,
10/26/2022 22:00,12.264,145.56,40.46,15.04,,,,
10/26/2022 23:00,12.064,116.76,31.51,14.69,,,,
10/27/2022 0:00,11.882,131.77,34.47,13.64,,,,
10/27/2022 1:00,11.716,127.02,32.18,13.12,,,,
10/27/2022 2:00,11.566,132.85,32.58,14.34,,,,
10/27/2022 3:00,11.341,144.23,34.23,13.64,,,,
10/27/2022 4:00,11.027,176.90,40.67,15.04,,,,
10/27/2022 5:00,10.622,207.63,46.31,15.91,,,,
10/27/2022 6:00,10.202,262.34,56.85,19.76,,,,
10/27/2022 7:00,9.925,285.40,60.22,34.98,,,,
10/27/2022 8:00,10.573,258.50,53.20,43.72,,,,
10/27/2022 9:00,11.475,247.26,49.62,43.37,,,,
10/27/2022 10:00,12.379,237.90,46.59,43.55,,,,
10/27/2022 11:00,12.891,216.58,41.49,36.90,,,,
10/27/2022 12:00,13.019,205.98,38.79,26.93,,,,
10/27/2022 13:00,12.853,176.30,32.79,21.69,,,,
10/27/2022 14:00,12.527,181.18,33.39,20.29,,,,
10/27/2022 15:00,12.037,175.13,32.04,18.89,,,,
10/27/2022 16:00,10.972,167.54,30.44,17.66,,,,
10/27/2022 17:00,9.509,168.99,30.44,16.96,,,,
10/27/2022 18:00,8.887,201.88,35.99,17.49,,,,
10/27/2022 19:00,8.389,195.20,34.46,16.96,,,,
10/27/2022 20:00,7.876,199.68,34.90,19.06,,,,
10/27/2022 21:00,7.391,192.87,33.39,18.54,,,,
10/27/2022 22:00,6.888,178.07,30.55,16.26,,,,
10/27/2022 23:00,6.374,151.66,25.82,15.04,,,,
10/28/2022 0:00,5.987,163.93,27.72,13.64,,,,
10/28/2022 1:00,5.653,194.12,32.63,13.99,,,,
10/28/2022 2:00,5.429,178.20,29.78,13.99,,,,
10/28/2022 3:00,5.276,207.32,34.47,14.69,,,,
10/28/2022 4:00,5.152,252.54,41.79,13.64,,,,
10/28/2022 5:00,4.997,311.02,51.25,13.99,,,,
10/28/2022 6:00,4.895,258.04,42.35,14.69,,,,
10/28/2022 7:00,4.911,256.69,41.97,13.64,,,,
10/28/2022 8:00,5.458,254.83,41.50,13.29,,,,
10/28/2022 9:00,6.405,243.79,39.53,13.29,,,,
10/28/2022 10:00,7.752,229.32,37.04,13.29,,,,
10/28/2022 11:00,9.258,225.64,36.33,13.99,,,,
10/28/2022 12:00,10.343,215.22,34.54,14.69,,,,
10/28/2022 13:00,10.883,199.03,31.83,13.64,,,,
10/28/2022 14:00,10.944,203.42,32.41,13.99,,,,
10/28/2022 15:00,10.502,199.91,31.72,14.69,,,,
10/28/2022 16:00,9.079,203.77,32.20,13.64,,,,
10/28/2022 17:00,7.264,239.40,37.65,12.94,,,,
10/28/2022 18:00,6.671,243.00,37.95,15.04,,,,
10/28/2022 19:00,6.17,245.44,38.04,16.09,,,,
10/28/2022 20:00,5.726,258.49,39.75,16.09,,,,
10/28/2022 21:00,5.365,249.07,37.98,15.04,,,,
10/28/2022 22:00,5.068,235.87,35.65,14.69,,,,
10/28/2022 23:00,4.823,202.53,30.32,14.69,,,,
10/29/2022 0:00,4.584,197.37,29.24,13.64,,,,
10/29/2022 1:00,4.362,206.58,30.29,13.29,,,,
